Entry	Entry Name
A0A0C2JAI1	A0A0C2JAI1_THEKT
A0A0C2JAK2	A0A0C2JAK2_THEKT
A0A0C2JD24	A0A0C2JD24_THEKT
A0A0C2M7L5	A0A0C2M7L5_THEKT
A0A0C2MA22	A0A0C2MA22_THEKT
A0A0C2MKG3	A0A0C2MKG3_THEKT
A0A0C2MKT8	A0A0C2MKT8_THEKT
A0A0C2MV02	A0A0C2MV02_THEKT
A0A0C2MV12	A0A0C2MV12_THEKT
A0A0C2MX04	A0A0C2MX04_THEKT
A0A0C2N2N9	A0A0C2N2N9_THEKT
A0A0C2N8A2	A0A0C2N8A2_THEKT
A0A0C2NB63	A0A0C2NB63_THEKT
A0A0C2NE88	A0A0C2NE88_THEKT
A0A0C2NIB4	A0A0C2NIB4_THEKT
A0A0C2NLE5	A0A0C2NLE5_THEKT
A0A0C3HVV9	A0A0C3HVV9_OIDMZ
A0A0C9LZ25	A0A0C9LZ25_BLOB1
A0A0C9V851	A0A0C9V851_SPHS4
A0A0D0AQQ0	A0A0D0AQQ0_9AGAR
A0A0D1YRN0	A0A0D1YRN0_9EURO
A0A0D1YWY9	A0A0D1YWY9_9EURO
A0A0D2ANB3	A0A0D2ANB3_9PEZI
A0A0D2DG01	A0A0D2DG01_9EURO
A0A0D2DG43	A0A0D2DG43_9EURO
A0A0D2G6F4	A0A0D2G6F4_9EURO
A0A0D2IFT6	A0A0D2IFT6_9EURO
A0A0D2QSY4	A0A0D2QSY4_GOSRA
A0A0D2QYY8	A0A0D2QYY8_GOSRA
A0A0D2S0X2	A0A0D2S0X2_GOSRA
A0A0D2S0Z5	A0A0D2S0Z5_GOSRA
A0A0D3AD06	A0A0D3AD06_BRAOL
A0A0D3AD54	A0A0D3AD54_BRAOL
A0A0D3AU36	A0A0D3AU36_BRAOL
A0A0D3AVI7	A0A0D3AVI7_BRAOL
A0A0D3AWT3	A0A0D3AWT3_BRAOL
A0A0D3AZ05	A0A0D3AZ05_BRAOL
A0A0D3BMN6	A0A0D3BMN6_BRAOL
A0A0D3C3N7	A0A0D3C3N7_BRAOL
A0A0D3CJL0	A0A0D3CJL0_BRAOL
A0A0D3CJL3	A0A0D3CJL3_BRAOL
A0A0D3CJL9	A0A0D3CJL9_BRAOL
A0A0D3CLY9	A0A0D3CLY9_BRAOL
A0A0D3CQ57	A0A0D3CQ57_BRAOL
A0A0D3CQU9	A0A0D3CQU9_BRAOL
A0A0D3CQV0	A0A0D3CQV0_BRAOL
A0A0D3CSA2	A0A0D3CSA2_BRAOL
A0A0D3D7J6	A0A0D3D7J6_BRAOL
A0A0D3D8Y4	A0A0D3D8Y4_BRAOL
A0A0D3D8Y7	A0A0D3D8Y7_BRAOL
A0A0D3DBQ7	A0A0D3DBQ7_BRAOL
A0A0D3H439	A0A0D3H439_9ORYZ
A0A0D6QZF2	A0A0D6QZF2_ARACU
A0A0D9XBK8	A0A0D9XBK8_9ORYZ
A0A0D9YLL3	A0A0D9YLL3_9ORYZ
A0A0E0B030	A0A0E0B030_9ORYZ
A0A0E0EPW0	A0A0E0EPW0_9ORYZ
A0A0E0IGS4	A0A0E0IGS4_ORYNI
A0A0E0LYW3	A0A0E0LYW3_ORYPU
A0A0E0N950	A0A0E0N950_ORYRU
A0A0E0QNI0	A0A0E0QNI0_ORYRU
A0A0F2M985	A0A0F2M985_SPOSC
A0A0F4ZB81	A0A0F4ZB81_9PEZI
A0A0F8CZ00	A0A0F8CZ00_CERFI
A0A0G2ERA8	A0A0G2ERA8_9PEZI
A0A0G2FJP4	A0A0G2FJP4_9PEZI
A0A0G4EHI8	A0A0G4EHI8_VITBC
A0A0G4EJ72	A0A0G4EJ72_VITBC
A0A0G4HX94	A0A0G4HX94_9ALVE
A0A0G4IBM0	A0A0G4IBM0_9ALVE
A0A0G4M3Q3	A0A0G4M3Q3_9PEZI
A0A0G4MJG0	A0A0G4MJG0_9PEZI
A0A0G4N3N8	A0A0G4N3N8_9PEZI
A0A0J8BM28	A0A0J8BM28_BETVV
A0A0K9NIL4	A0A0K9NIL4_ZOSMR
A0A0L0HKJ0	A0A0L0HKJ0_SPIPD
A0A0L1JI47	A0A0L1JI47_ASPNO
A0A0L9VCQ4	A0A0L9VCQ4_PHAAN
A0A0M9F0S0	A0A0M9F0S0_FUSLA
A0A0N0RXT4	A0A0N0RXT4_9EURO
A0A0P7B581	A0A0P7B581_9HYPO
A0A0Q6WCV6	A0A0Q6WCV6_9BURK
A0A0S3SKD5	A0A0S3SKD5_PHAAN
A0A0V0HR47	A0A0V0HR47_SOLCH
A0A0V0QIR5	A0A0V0QIR5_PSEPJ
A0A0V0QPS5	A0A0V0QPS5_PSEPJ
A0A0V1I5G1	A0A0V1I5G1_9BILA
A0A0V1I5I5	A0A0V1I5I5_9BILA
A0A0V1MYT8	A0A0V1MYT8_9BILA
A0A101ME36	A0A101ME36_PENFR
A0A103Y3X6	A0A103Y3X6_CYNCS
A0A124BYR1	A0A124BYR1_ASPNG
A0A124S9K1	A0A124S9K1_CYNCS
A0A135TN77	A0A135TN77_9PEZI
A0A135TUE1	A0A135TUE1_9PEZI
A0A135UR38	A0A135UR38_9PEZI
A0A136J1X1	A0A136J1X1_9PEZI
A0A139A913	A0A139A913_GONPJ
A0A139GZH9	A0A139GZH9_9PEZI
A0A139I6M4	A0A139I6M4_9PEZI
A0A146F604	A0A146F604_ASPKA
A0A150V7B4	A0A150V7B4_9PEZI
A0A151GTU1	A0A151GTU1_9HYPO
A0A151R3V5	A0A151R3V5_CAJCA
A0A161WGM8	A0A161WGM8_9PEZI
A0A162IB16	A0A162IB16_CORFA
A0A162JG89	A0A162JG89_9HYPO
A0A163KGI2	A0A163KGI2_DIDRA
A0A165R3K6	A0A165R3K6_EXIGL
A0A166V9B5	A0A166V9B5_9HYPO
A0A167DDS3	A0A167DDS3_METRR
A0A168EUY2	A0A168EUY2_9HYPO
A0A175W6Y7	A0A175W6Y7_9PEZI
A0A175YE11	A0A175YE11_DAUCS
A0A176W8R0	A0A176W8R0_MARPO
A0A177CN71	A0A177CN71_9PLEO
A0A177DVD5	A0A177DVD5_ALTAL
A0A177E4X8	A0A177E4X8_ALTAL
A0A177F5Y8	A0A177F5Y8_9EURO
A0A178ASI3	A0A178ASI3_9PLEO
A0A178C269	A0A178C269_9EURO
A0A178DK82	A0A178DK82_9PLEO
A0A178UDK3	A0A178UDK3_ARATH
A0A179F9I6	A0A179F9I6_METCM
A0A179GXR3	A0A179GXR3_PURLI
A0A179H0I2	A0A179H0I2_PURLI
A0A179HJ97	A0A179HJ97_PURLI
A0A179HP80	A0A179HP80_PURLI
A0A194VAJ8	A0A194VAJ8_9PEZI
A0A194W7S7	A0A194W7S7_9PEZI
A0A194X6U1	A0A194X6U1_MOLSC
A0A194XDP3	A0A194XDP3_MOLSC
A0A197K9T5	A0A197K9T5_9FUNG
A0A197KF92	A0A197KF92_9FUNG
A0A199URZ2	A0A199URZ2_ANACO
A0A199V367	A0A199V367_ANACO
A0A1A5ZYA1	A0A1A5ZYA1_9TREE
A0A1A7MIT0	A0A1A7MIT0_AURPU
A0A1B6Q9X2	A0A1B6Q9X2_SORBI
A0A1B7ZBR5	A0A1B7ZBR5_9FLAO
A0A1B8B922	A0A1B8B922_FUSPO
A0A1B9FX42	A0A1B9FX42_9TREE
A0A1B9GKR2	A0A1B9GKR2_9TREE
A0A1B9IZY3	A0A1B9IZY3_9TREE
A0A1D1YSA4	A0A1D1YSA4_9ARAE
A0A1D6HW85	A0A1D6HW85_MAIZE
A0A1D9Q9L6	A0A1D9Q9L6_SCLS1
A0A1E1JQB0	A0A1E1JQB0_9HELO
A0A1E1LHU0	A0A1E1LHU0_9HELO
A0A1E1LWZ6	A0A1E1LWZ6_RHYSE
A0A1F2WIQ8	A0A1F2WIQ8_9ACTN
A0A1G4AQ16	A0A1G4AQ16_9PEZI
A0A1J3CDK7	A0A1J3CDK7_NOCCA
A0A1J3D9R5	A0A1J3D9R5_NOCCA
A0A1J3DF71	A0A1J3DF71_NOCCA
A0A1J3DRR9	A0A1J3DRR9_NOCCA
A0A1J3DXR5	A0A1J3DXR5_NOCCA
A0A1J3EH89	A0A1J3EH89_NOCCA
A0A1J3F514	A0A1J3F514_NOCCA
A0A1J3FVU8	A0A1J3FVU8_NOCCA
A0A1J3G3I8	A0A1J3G3I8_NOCCA
A0A1J3GZB5	A0A1J3GZB5_NOCCA
A0A1J3H4Z2	A0A1J3H4Z2_NOCCA
A0A1J3I4M6	A0A1J3I4M6_NOCCA
A0A1J3IGJ4	A0A1J3IGJ4_NOCCA
A0A1J3IN71	A0A1J3IN71_NOCCA
A0A1J3JEH7	A0A1J3JEH7_NOCCA
A0A1J3JGM7	A0A1J3JGM7_NOCCA
A0A1J4JA17	A0A1J4JA17_9EUKA
A0A1J4JTW2	A0A1J4JTW2_9EUKA
A0A1J6JAE8	A0A1J6JAE8_NICAT
A0A1J6JS93	A0A1J6JS93_NICAT
A0A1J6JSQ7	A0A1J6JSQ7_NICAT
A0A1J7IW83	A0A1J7IW83_9PEZI
A0A1L7X6H5	A0A1L7X6H5_9HELO
A0A1L9NL77	A0A1L9NL77_ASPTC
A0A1L9RQV7	A0A1L9RQV7_ASPWE
A0A1M3TA31	A0A1M3TA31_ASPLC
A0A1M6KC78	A0A1M6KC78_9FLAO
A0A1Q3BKD0	A0A1Q3BKD0_CEPFO
A0A1Q8RNI9	A0A1Q8RNI9_9PEZI
A0A1R2AX51	A0A1R2AX51_9CILI
A0A1R2B4W5	A0A1R2B4W5_9CILI
A0A1R2BI15	A0A1R2BI15_9CILI
A0A1R2CDQ8	A0A1R2CDQ8_9CILI
A0A1R3GAX7	A0A1R3GAX7_COCAP
A0A1R3GJ19	A0A1R3GJ19_COCAP
A0A1R3HB81	A0A1R3HB81_COCAP
A0A1R3IWY7	A0A1R3IWY7_COCAP
A0A1R3KRA1	A0A1R3KRA1_9ROSI
A0A1S1NXA9	A0A1S1NXA9_9GAMM
A0A1S2XG16	A0A1S2XG16_CICAR
A0A1S3AW32	A0A1S3AW32_CUCME
A0A1S3C2N5	A0A1S3C2N5_CUCME
A0A1S3CLA8	A0A1S3CLA8_CUCME
A0A1S3HE19	A0A1S3HE19_LINUN
A0A1S3I4D1	A0A1S3I4D1_LINUN
A0A1S3U205	A0A1S3U205_VIGRR
A0A1S4A2J3	A0A1S4A2J3_TOBAC
A0A1S4BV89	A0A1S4BV89_TOBAC
A0A1S8B4W2	A0A1S8B4W2_9PEZI
A0A1S9DEB0	A0A1S9DEB0_ASPOZ
A0A1U7Y167	A0A1U7Y167_NICSY
A0A1U7ZW89	A0A1U7ZW89_NELNU
A0A1U8EB74	A0A1U8EB74_CAPAN
A0A1U8IV61	A0A1U8IV61_GOSHI
A0A1U8JJW4	A0A1U8JJW4_GOSHI
A0A1U8JPD8	A0A1U8JPD8_GOSHI
A0A1U8LP78	A0A1U8LP78_GOSHI
A0A1U8LQ37	A0A1U8LQ37_GOSHI
A0A1U8LUC9	A0A1U8LUC9_GOSHI
A0A1V0S9F6	A0A1V0S9F6_9VIRU
A0A1V1FSM1	A0A1V1FSM1_9SOLA
A0A1V1FYE6	A0A1V1FYE6_9SOLA
A0A1V6LUH0	A0A1V6LUH0_9FLAO
A0A1V6QCD8	A0A1V6QCD8_9EURO
A0A1V8S9B5	A0A1V8S9B5_9PEZI
A0A1W2TMJ4	A0A1W2TMJ4_ROSNE
A0A1X1BPR8	A0A1X1BPR8_9APIC
A0A1X2HMU4	A0A1X2HMU4_SYNRA
A0A1X2IK01	A0A1X2IK01_9FUNG
A0A1X7TE73	A0A1X7TE73_AMPQE
A0A1X7TEH3	A0A1X7TEH3_AMPQE
A0A1X7TRH4	A0A1X7TRH4_AMPQE
A0A1X7TT63	A0A1X7TT63_AMPQE
A0A1X7U215	A0A1X7U215_AMPQE
A0A1Y1IJE4	A0A1Y1IJE4_KLENI
A0A1Y1UGU6	A0A1Y1UGU6_9TREE
A0A1Y2A618	A0A1Y2A618_9PLEO
A0A1Y2BZX0	A0A1Y2BZX0_9FUNG
A0A1Y2CIK2	A0A1Y2CIK2_9FUNG
A0A1Y2LYB7	A0A1Y2LYB7_EPING
A0A1Y2WLP0	A0A1Y2WLP0_9PEZI
A0A1Y6L5P3	A0A1Y6L5P3_ZYMTR
A0A1Z1CJ77	A0A1Z1CJ77_CLAUC
A0A1Z5JKV4	A0A1Z5JKV4_FISSO
A0A1Z5KF11	A0A1Z5KF11_FISSO
A0A1Z5SNC0	A0A1Z5SNC0_HORWE
A0A1Z5SW49	A0A1Z5SW49_HORWE
A0A200RBN8	A0A200RBN8_9MAGN
A0A210PKR7	A0A210PKR7_MIZYE
A0A218Z5R9	A0A218Z5R9_9HELO
A0A250XMT1	A0A250XMT1_9CHLO
A0A251QER0	A0A251QER0_PRUPE
A0A251RGV4	A0A251RGV4_PRUPE
A0A251RSK6	A0A251RSK6_HELAN
A0A251TAL1	A0A251TAL1_HELAN
A0A251V6Z3	A0A251V6Z3_HELAN
A0A254TKU2	A0A254TKU2_ASPNG
A0A256Z9I6	A0A256Z9I6_9ARCH
A0A261Y865	A0A261Y865_9FUNG
A0A285MWA7	A0A285MWA7_9FLAO
A0A2C5WXD7	A0A2C5WXD7_9PEZI
A0A2C5Y452	A0A2C5Y452_9HYPO
A0A2C6A452	A0A2C6A452_9HYPO
A0A2C9UJ88	A0A2C9UJ88_MANES
A0A2C9UQF9	A0A2C9UQF9_MANES
A0A2C9VTM9	A0A2C9VTM9_MANES
A0A2D3VJ15	A0A2D3VJ15_9PEZI
A0A2D5K8M2	A0A2D5K8M2_9FLAO
A0A2E0XNE8	A0A2E0XNE8_UNCPO
A0A2E7MF21	A0A2E7MF21_UNCDE
A0A2E7RV65	A0A2E7RV65_9PLAN
A0A2G2E8F7	A0A2G2E8F7_9FLAO
A0A2G2ZQF7	A0A2G2ZQF7_CAPAN
A0A2G5ERF7	A0A2G5ERF7_AQUCA
A0A2G9H297	A0A2G9H297_9LAMI
A0A2G9HS65	A0A2G9HS65_9LAMI
A0A2H1FIS8	A0A2H1FIS8_ZYMTR
A0A2H3FW02	A0A2H3FW02_GIBZA
A0A2H3RIT6	A0A2H3RIT6_GIBFU
A0A2H5PRW1	A0A2H5PRW1_CITUN
A0A2H5W150	A0A2H5W150_UNCXX
A0A2I0HPQ4	A0A2I0HPQ4_PUNGR
A0A2I4EFZ0	A0A2I4EFZ0_JUGRE
A0A2I4FRU1	A0A2I4FRU1_JUGRE
A0A2I4HUC1	A0A2I4HUC1_JUGRE
A0A2J6JYC1	A0A2J6JYC1_LACSA
A0A2J6LLW7	A0A2J6LLW7_LACSA
A0A2J6QGV2	A0A2J6QGV2_9HELO
A0A2J6S1J1	A0A2J6S1J1_HYAVF
A0A2J6T2R2	A0A2J6T2R2_9HELO
A0A2J8BXE7	A0A2J8BXE7_VERDA
A0A2K0TCW8	A0A2K0TCW8_9HYPO
A0A2K1QFH2	A0A2K1QFH2_9PEZI
A0A2K3DVE8	A0A2K3DVE8_CHLRE
A0A2K3KYM6	A0A2K3KYM6_TRIPR
A0A2K3NSQ3	A0A2K3NSQ3_TRIPR
A0A2K3NXG6	A0A2K3NXG6_TRIPR
A0A2K3P9G6	A0A2K3P9G6_TRIPR
A0A2K3PFE0	A0A2K3PFE0_TRIPR
A0A2K3PP05	A0A2K3PP05_TRIPR
A0A2K3QD19	A0A2K3QD19_9HYPO
A0A2L2TN99	A0A2L2TN99_9HYPO
A0A2N3N543	A0A2N3N543_9PEZI
A0A2N9II50	A0A2N9II50_FAGSY
A0A2P2H305	A0A2P2H305_ASPFA
A0A2P2L759	A0A2P2L759_RHIMU
A0A2P2L768	A0A2P2L768_RHIMU
A0A2P4Y050	A0A2P4Y050_9STRA
A0A2P4ZVE6	A0A2P4ZVE6_9HYPO
A0A2P5BB64	A0A2P5BB64_PARAD
A0A2P5ER02	A0A2P5ER02_TREOI
A0A2P5IDI7	A0A2P5IDI7_9PEZI
A0A2P5WNR6	A0A2P5WNR6_GOSBA
A0A2P6S1E3	A0A2P6S1E3_ROSCH
A0A2P6SEQ7	A0A2P6SEQ7_ROSCH
A0A2P6TVT6	A0A2P6TVT6_CHLSO
A0A2P6V2H3	A0A2P6V2H3_9CHLO
A0A2P7Z222	A0A2P7Z222_9PEZI
A0A2R6QE92	A0A2R6QE92_ACTCC
A0A2R6QPK1	A0A2R6QPK1_ACTCC
A0A2R6XRU9	A0A2R6XRU9_MARPO
A0A2S3GYG4	A0A2S3GYG4_9POAL
A0A2S4L9N4	A0A2S4L9N4_9HYPO
A0A2S7NSF5	A0A2S7NSF5_9HELO
A0A2S7NZ07	A0A2S7NZ07_9HELO
A0A2S7P4Q4	A0A2S7P4Q4_9HELO
A0A2S7R240	A0A2S7R240_9HELO
A0A2T0WT31	A0A2T0WT31_9BACT
A0A2T2N6L2	A0A2T2N6L2_CORCC
A0A2T2ZTQ5	A0A2T2ZTQ5_9PEZI
A0A2T3BDW5	A0A2T3BDW5_AMORE
A0A2T3Z7Y6	A0A2T3Z7Y6_9HYPO
A0A2T4A3R6	A0A2T4A3R6_TRIHA
A0A2T4GID4	A0A2T4GID4_FUSCU
A0A2T7EPX2	A0A2T7EPX2_9POAL
A0A2T7EPX6	A0A2T7EPX6_9POAL
A0A2U1P2T0	A0A2U1P2T0_ARTAN
A0A2U2XFN5	A0A2U2XFN5_9FLAO
A0A2U3E1Z7	A0A2U3E1Z7_PURLI
A0A2U3E3S6	A0A2U3E3S6_PURLI
A0A2V0PJA8	A0A2V0PJA8_9CHLO
A0A2V1CI42	A0A2V1CI42_9HELO
A0A2W1FTN3	A0A2W1FTN3_9PLEO
A0A2Z6MRN5	A0A2Z6MRN5_TRISU
A0A2Z6SHG4	A0A2Z6SHG4_9GLOM
A0A314XM50	A0A314XM50_PRUYE
A0A314ZQ09	A0A314ZQ09_PRUYE
A0A316YT72	A0A316YT72_9BASI
A0A317VQQ8	A0A317VQQ8_ASPEC
A0A318ZBI3	A0A318ZBI3_ASPNB
A0A319BEK4	A0A319BEK4_ASPLB
A0A319BFG3	A0A319BFG3_ASPVC
A0A328D7R8	A0A328D7R8_9ASTE
A0A351DW65	A0A351DW65_9FLAO
A0A352WMN3	A0A352WMN3_9FLAO
A0A356TP28	A0A356TP28_UNCMY
A0A364MIF6	A0A364MIF6_ASPFL
A0A364N6G2	A0A364N6G2_9PLEO
A0A368Q005	A0A368Q005_SETIT
A0A370BG62	A0A370BG62_ASPNG
A0A370PKH2	A0A370PKH2_ASPPH
A0A370TQ54	A0A370TQ54_9HELO
A0A371F3S0	A0A371F3S0_MUCPR
A0A383W3S5	A0A383W3S5_TETOB
A0A384JRZ6	A0A384JRZ6_BOTFB
A0A384L5Z4	A0A384L5Z4_ARATH
A0A388MAY2	A0A388MAY2_CHABU
A0A392M251	A0A392M251_9FABA
A0A394DCM0	A0A394DCM0_LUPAN
A0A395GT60	A0A395GT60_9EURO
A0A395J170	A0A395J170_9HELO
A0A395RGL5	A0A395RGL5_9HYPO
A0A397GXI4	A0A397GXI4_9EURO
A0A397JKS4	A0A397JKS4_9GLOM
A0A397T1V3	A0A397T1V3_9GLOM
A0A397Y706	A0A397Y706_BRACM
A0A397YC31	A0A397YC31_BRACM
A0A397YTB9	A0A397YTB9_BRACM
A0A397YTK8	A0A397YTK8_BRACM
A0A397YUB4	A0A397YUB4_BRACM
A0A397Z044	A0A397Z044_BRACM
A0A397Z2C7	A0A397Z2C7_BRACM
A0A397ZBQ9	A0A397ZBQ9_BRACM
A0A397ZBU6	A0A397ZBU6_BRACM
A0A397ZCY4	A0A397ZCY4_BRACM
A0A397ZDH1	A0A397ZDH1_BRACM
A0A397ZEW4	A0A397ZEW4_BRACM
A0A397ZJK5	A0A397ZJK5_BRACM
A0A397ZTW6	A0A397ZTW6_BRACM
A0A398AG05	A0A398AG05_BRACM
A0A398AUB0	A0A398AUB0_BRACM
A0A399GEP4	A0A399GEP4_9PLEO
A0A399HR24	A0A399HR24_9PLEO
A0A3B6KFE8	A0A3B6KFE8_WHEAT
A0A3B6LKW3	A0A3B6LKW3_WHEAT
A0A3B6MQ73	A0A3B6MQ73_WHEAT
A0A3B8MA00	A0A3B8MA00_9PLAN
A0A3B8PS85	A0A3B8PS85_9PLAN
A0A3B9APR6	A0A3B9APR6_9BACT
A0A3C0G984	A0A3C0G984_9FLAO
A0A3D1DGR0	A0A3D1DGR0_9PLAN
A0A3D4GVY3	A0A3D4GVY3_UNCLA
A0A3D8Q8B3	A0A3D8Q8B3_9HELO
A0A3D8R406	A0A3D8R406_9EURO
A0A3D8SXM8	A0A3D8SXM8_9HELO
A0A3E2H941	A0A3E2H941_SCYLI
A0A3F3Q6B6	A0A3F3Q6B6_9EURO
A0A3G5ACG8	A0A3G5ACG8_9VIRU
A0A3G9CNJ0	A0A3G9CNJ0_ISATI
A0A3G9CNJ6	A0A3G9CNJ6_ISATI
A0A3L6E1H1	A0A3L6E1H1_MAIZE
A0A3L6QN53	A0A3L6QN53_PANMI
A0A3M2RW75	A0A3M2RW75_9HYPO
A0A3M6WFP6	A0A3M6WFP6_HORWE
A0A3M6X5U9	A0A3M6X5U9_HORWE
A0A3M6X862	A0A3M6X862_HORWE
A0A3M6Y743	A0A3M6Y743_HORWE
A0A3M6YDT0	A0A3M6YDT0_HORWE
A0A3M6YZU5	A0A3M6YZU5_HORWE
A0A3M6Z7Q6	A0A3M6Z7Q6_HORWE
A0A3M6ZC25	A0A3M6ZC25_HORWE
A0A3M6ZGA2	A0A3M6ZGA2_HORWE
A0A3M7BFY7	A0A3M7BFY7_HORWE
A0A3M7BRE4	A0A3M7BRE4_HORWE
A0A3M7BWK2	A0A3M7BWK2_HORWE
A0A3M7CZ29	A0A3M7CZ29_HORWE
A0A3M7E470	A0A3M7E470_HORWE
A0A3M7E4V3	A0A3M7E4V3_HORWE
A0A3M7EA20	A0A3M7EA20_HORWE
A0A3M7FE92	A0A3M7FE92_HORWE
A0A3M7FF97	A0A3M7FF97_HORWE
A0A3M7FYR9	A0A3M7FYR9_HORWE
A0A3M7G3V5	A0A3M7G3V5_HORWE
A0A3M7H6D7	A0A3M7H6D7_HORWE
A0A3M7I6T0	A0A3M7I6T0_HORWE
A0A3M7IMC6	A0A3M7IMC6_HORWE
A0A3M7LYG9	A0A3M7LYG9_9PLEO
A0A3M7M0J6	A0A3M7M0J6_9PLEO
A0A3M7MB93	A0A3M7MB93_9PLEO
A0A3M9Y2Y7	A0A3M9Y2Y7_9PEZI
A0A3N2PT71	A0A3N2PT71_9PEZI
A0A3N6S9P2	A0A3N6S9P2_BRACR
A0A3P5YBK3	A0A3P5YBK3_BRACM
A0A3P5YVW0	A0A3P5YVW0_BRACM
A0A3P5YXB8	A0A3P5YXB8_BRACM
A0A3P5Z7T6	A0A3P5Z7T6_BRACM
A0A3P5ZA31	A0A3P5ZA31_BRACM
A0A3P5ZBN7	A0A3P5ZBN7_BRACM
A0A3P5ZIH2	A0A3P5ZIH2_BRACM
A0A3P6AL60	A0A3P6AL60_BRACM
A0A3P6C8A0	A0A3P6C8A0_BRACM
A0A3P6CNZ2	A0A3P6CNZ2_BRAOL
A0A3P6DS51	A0A3P6DS51_BRAOL
A0A3P6EJR7	A0A3P6EJR7_BRAOL
A0A3P6ERQ6	A0A3P6ERQ6_BRAOL
A0A3P6EVF3	A0A3P6EVF3_BRAOL
A0A3P6F3S2	A0A3P6F3S2_BRAOL
A0A3P6F9Q2	A0A3P6F9Q2_BRAOL
A0A3P6FG42	A0A3P6FG42_BRAOL
A0A3P6FHE4	A0A3P6FHE4_BRAOL
A0A3P6FKS4	A0A3P6FKS4_BRAOL
A0A3P6FV71	A0A3P6FV71_BRAOL
A0A3P6GLI8	A0A3P6GLI8_BRAOL
A0A3P6GWW4	A0A3P6GWW4_BRAOL
A0A3P6GZI4	A0A3P6GZI4_BRAOL
A0A3Q0EZ96	A0A3Q0EZ96_VIGRR
A0A3Q0F3T3	A0A3Q0F3T3_VIGRR
A0A3Q7GJ82	A0A3Q7GJ82_SOLLC
A0A3S4AST6	A0A3S4AST6_9PEZI
A0A401KRG8	A0A401KRG8_ASPAW
A0A409XYS3	A0A409XYS3_9AGAR
A0A421CUA5	A0A421CUA5_9EURO
A0A423VYZ6	A0A423VYZ6_9PEZI
A0A423VZE2	A0A423VZE2_9PEZI
A0A423WIF3	A0A423WIF3_9PEZI
A0A427XYB3	A0A427XYB3_9TREE
A0A427Y5L7	A0A427Y5L7_9TREE
A0A428P9N6	A0A428P9N6_9HYPO
A0A428PSX5	A0A428PSX5_9HYPO
A0A428SDV2	A0A428SDV2_9HYPO
A0A428SS60	A0A428SS60_9HYPO
A0A428UT98	A0A428UT98_9HYPO
A0A430LTJ6	A0A430LTJ6_9HYPO
A0A432H020	A0A432H020_UNCPL
A0A432ID88	A0A432ID88_UNCFI
A0A433B9K0	A0A433B9K0_9FUNG
A0A438BVI8	A0A438BVI8_VITVI
A0A438DPI6	A0A438DPI6_VITVI
A0A438IEH0	A0A438IEH0_VITVI
A0A438IF12	A0A438IF12_VITVI
